ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
Cluster_1369	0	0	0	0	0	1332.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster_137	908.482	8.36291	115.537	23.1177	980.549	1456.54	1265.54	1102.35	69.5136	1373.66	40.0695	1007.81	0	0	0	379.94	179.681	1213.35	16.2861	12.0774	0	175.772	183.093	16.913	514.706	0	386.964	0	0	40.2958	0	7.07068	0	0	845.317	0	252.411	1395	566.75	127.404	0	0	1318.85	1741.39	1484.29	83.8151	0	80.9996	0	0	83.4634	1572.78	1376.21	53.9129	3061.34	648.503	58.3915	118.86	440.112	1203.8	1628.82	1651.12	502.862	1477.98	1404.28	0	1217.14	744.733	230.494	0	0	1427.22	0	1255.62	1571.26	1321.05	0	0	1328.34	325.001	0	1679.01	47.2171	0	38.1251	2.46608	945.425	2.06916	4.21003	89.2067	24.3809	12.7498	1116.03	432.118	1492.45	877.771	1197.93	1593.56	362.792	737.63	45.2597	784.13
Cluster_1371	0	1176.6	1634.87	0	0	378.557	0	174.392	1538.68	0	1200.68	0	1607.03	139.397	1260.44	0	217.93	0	1738.26	849.605	1663.5	1153.16	1113.66	1066.69	646.836	0	0	1168.39	1562.19	368.432	387.387	1247.78	0	1328.65	386.486	1514.69	1369.85	0	0	1625.37	213.541	0	5.42235	0	0	1298.95	2431.33	20.4671	1560.57	0	0	0	0	1642.38	0	0	533.884	961.079	574.861	0	303.932	0	304.954	0	0	0	0	903.265	931.865	1051.29	900.809	0	903.615	0	0	0	3.5374	0	0	1228.09	1387.25	14.9462	458.146	1342.04	1448.88	520.44	411.835	1781.83	0	649.177	1420.44	1353.46	0	0	0	9.57682	25.0506	0	1062.12	0	1152.78	0
Cluster_1374	370.964	10.2446	141.533	56.6383	4804.69	1019.58	0	1543.29	70.9618	1268.52	11.5494	705.465	0	0	0	214.812	440.219	743.178	19.9505	29.5897	0	205.533	227.637	0	349.442	0	1264.08	0	0	83.5363	0	8.66158	0	0	1138.52	0	262.036	1758.76	2082.81	57.8035	0	0	2239.92	2331.63	1672.79	125.49	0	70.284	0	0	47.8583	1617.96	1849.69	70.3318	3750.15	635.533	33.0136	0	497.666	1258	613.942	1725.97	308.003	2452.96	708.771	0	1491	0	188.237	0	50.5454	1899.22	0	1686.99	0	2111.67	0	0	1307.85	2.6279	0	1803.93	0	0	77.8388	0	1133.68	5.06944	0	0	24.1029	25.2871	1844.54	0	1901.77	1283.23	1644.57	1882.13	337.147	1032.68	0	1549.29
Cluster_1375	0	1867.93	1839.93	1351.23	800.782	169.93	1.54295	176.136	21.2885	0	0	0	2008.79	422.373	0	3126.71	0	0	1556.14	0	1985.61	1517.03	1151.58	1978.61	0	0	0	0	434.608	0	142.277	0	0	1644.02	0	85.9459	0	0	0	0	1170.82	0	0	0	0	1734.04	0	28.9405	0	0	8.7015	0	21.1393	0	0	0	935.386	1973.73	0	13.9778	0	107.873	0	0	0	0	0	912.298	752.947	0	1718.54	0	0	0	0	0	0	0	30.4152	0	1757.15	0	57.841	0	1878.51	1335.26	497.513	2053.12	5.15729	0	1804.57	1.48748	0	0	0	48.3629	50.6022	0	674.294	0	110.886	0
Cluster_1376	0	0	0	8.09118	1601.56	0	67.8899	92.2618	0	51.7763	0	0	0	0	0	47.7361	0	0	0	29.5897	0	9.78729	6.69521	0	0	0	0	0	0	0	0	0	0	0	37.9507	0	10.4815	49.894	0	11.5607	0	0	120.485	99.2185	72.73	0	0	0	0	0	13.0523	31.9334	147.975	5.14623	0	158.883	11.0045	323.563	0	125.8	0	161.809	0	58.4039	88.5963	0	95.17	0	0	0	0	124.248	0	99.2345	0	19.7352	0	0	106.453	13.1395	0	75.4784	0	0	0	0	53.0137	0	0	0	0	1.48748	151.903	0	4.90148	58.0355	25.3011	91.6935	30.6497	129.085	609.875	0
Cluster_1377	249.807	0	95.3087	8.17291	808.871	472.028	1288.13	1169.16	21.5036	1255.18	5.83305	0	8.11632	0	0	96.4365	0	0	20.152	0	0	247.154	74.3912	0	276.238	0	319.213	0	0	84.3801	0	0	0	0	810.492	0	296.445	1259.95	233.761	46.7099	0	0	1382.97	1553.42	734.647	80.6638	0	79.3462	0	0	79.1046	999.936	1419.96	39.853	0	320.976	0	65.3663	586.475	1101.28	620.143	980.663	0	731.523	1297.62	0	833.138	921.513	0	0	102.112	1541.9	0	922.179	0	1116.33	0	0	1643.65	268.098	11.6006	472.693	0	0	36.6917	6.10292	605.518	0	0	0	24.3463	3.00501	1490.54	0	1627.22	905.38	741.143	809.203	278.634	1564.67	56.0032	1189.35
Cluster_1378	10977.5	20.9073	8039.48	99.0757	4902.75	5635.44	18430.4	3731.55	260.676	33152.7	141.422	36533	0	28.7328	13.2553	1217.76	3818.23	0	81.4305	181.161	4792.59	6002.21	157.132	0	2992.11	375.87	644.94	0	202.457	457.202	72.5902	35.3534	0	0	2821.41	245.56	470.596	21.2134	29282.1	1344.82	0	0	2129.16	8605.69	1063.74	1117.54	0	586.403	11.1111	0	310.768	923.246	2167.86	127.781	0	95492	145.979	858.433	846.37	8857.35	6264.71	3852.61	10685.8	0	3314.83	0	15894	1861.83	0	0	0	6647.09	0	6986.92	0	8155.87	43.7483	1952.27	1908.71	3239.28	23.438	37985.7	354.128	257.325	301.824	12.3304	26710.7	7.75934	5.26254	0	167.886	51.6064	1240.03	270.074	11306.7	148.05	12573.1	16295	3283.9	26080.5	961.769	7904.53
Cluster_138	1826.12	23.0539	19.9062	44.382	2703.06	3441.62	2236.3	2257.88	146.714	2326.66	56.0416	1488.32	6.78072	23.7622	0	634.467	417.93	1254.31	8.41792	24.9702	32.2235	256.039	214.699	0	1057.75	17.2692	2666.84	0	23.919	169.828	60.0324	3.65468	0	0	1500.64	0	566.087	2543.82	1660	126.826	0	8439.35	2946.26	2072.29	2946.03	91.4579	0	130.834	3.44586	1833.6	124.832	2492.69	2773.98	107.123	0	737.432	46.4327	218.439	734.949	2235.27	1424.76	2344.08	3119.02	3085.3	2398.71	0	2208.59	0	238.274	0	85.3086	2748.59	0	2503.89	0	2589.72	0	1614.53	1854.43	590.999	9.69167	2308.94	73.2164	26.6011	54.739	7.64797	1813.58	3.2085	13.0564	0	28.2991	28.2433	3232.18	335.028	2423.16	1575.37	2071.06	2524.98	491.43	2369.29	93.5749	1568.9
Cluster_1380	0	1411.71	1653.66	0	0	87.5928	0	0	0	0	0	0	1573.9	87.0872	1680.7	0	0	0	1768.81	0	1141.61	1463.05	800.664	1217.48	751.824	1919.82	0	0	603.892	524.548	0	1723.39	1377.73	0	0	0	1566.82	0	0	0	0	0	0	51.1436	0	0	0	1687.84	1838.21	0	0	0	0	3.53693	0	0	1021.04	1367.64	0	0	0	0	0	12.042	0	1717.22	0	940.513	388.117	0	1042.17	0	170.254	0	0	0	0	0	0	1178.49	1562.86	0	1073.34	0	5.34975	1681.76	449.839	1886.67	1547.19	0	0	1742.04	22.3716	0	0	33.2391	0	0	0	0	1771.89	0
Cluster_1381	0	0	0	16.8566	0	0	0	611.584	0	0	0	551.144	0	0	0	0	0	387.072	0	0	0	0	13.9484	0	0	0	329.188	0	0	0	0	0	0	0	0	0	163.773	965.831	0	12.0424	0	0	775.848	620.116	176.774	0	0	17.2265	5.67131	0	0	831.6	825.755	0	0	0	0	0	0	291.204	0	0	0	1058.57	522.964	0	0	0	0	0	0	536.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.164	0	959.873	0	0	0	31.9268	0	0	0
Cluster_1382	128.807	14.2286	196.574	16.8566	834.148	0	1702.07	550.426	22.1756	1510.14	18.046	183.715	0	0	0	472.388	0	0	0	123.29	0	81.5608	55.7934	0	506.437	42.6334	0	129.394	0	0	0	0	0	0	73.4166	0	0	1511.55	241.066	0	0	13889.8	0	258.382	378.802	23.767	0	55.986	2.83566	0	58.9164	0	704.644	73.2623	0	0	0	202.227	0	160.162	959.284	0	1283.35	0	984.404	0	1255.71	1900.62	0	0	210.606	1479.14	0	888.976	0	596.168	0	0	1916.79	303.85	0	220.145	0	0	21.6219	0	484.26	7.921	0	0	22.9239	7.74728	180.837	0	961.575	10.0756	737.949	1915.31	31.9268	0	57.7533	0
Cluster_1383	911.139	0	0	0	0	134.155	173.785	141.262	0	817.52	0	0	0	0	0	75.3728	0	0	0	0	0	20.6048	21.1428	0	63.971	0	0	0	0	15.9878	0	0	0	0	154.086	0	132.397	231.963	0	0	0	0	201.769	261.101	153.116	24.0172	0	8.7039	0	0	9.15948	336.141	211.393	16.2513	0	0	0	0	0	73.5673	0	397.427	0	0	217.605	0	133.572	0	0	0	0	149.471	0	292.481	0	145.417	0	0	224.112	24.8959	0	214.518	0	0	5.46237	0	150.241	0	0	0	1.10311	3.13153	182.741	0	209.818	78.0595	133.164	172.719	0	543.517	0	130.466
Cluster_1384	0	1278.75	1355.11	1411.65	0	0	0	0	1373.94	0	1357.67	187.624	1136.89	119.822	1575.41	0	0	0	1761.59	1573.92	1909.24	1093.26	911.688	1465.72	1018.26	0	0	1057.17	502.553	1236.08	567.593	1621.74	1348.79	1291.63	426.802	0	1639.12	0	0	0	546.294	0	0	0	0	1116.54	870.796	0	1450.89	4623.02	0	11.3239	0	1045.67	0	0	0	0	0	0	0	114.758	0	0	0	0	0	0	1201.51	1643.02	1075.43	0	1174.33	0	0	0	15.2033	0	0	1107.07	1185.12	0	0	938.963	1429.81	12.8551	425.151	1507.35	1514.27	1278.79	1453.75	1490.64	0	0	0	524.789	26.9161	0	1173.82	0	1356.59	0
Cluster_1386	1183.93	14.5313	0	8.60764	3407.58	2169.32	1693.96	1213.5	90.5895	1487.19	12.2866	2063.86	0	29.9555	13.8194	482.439	0	790.615	21.2239	0	0	208.24	142.451	0	614.19	21.7703	2017.15	0	0	105.026	0	9.21445	0	0	1009.33	0	379.116	1747.18	492.389	135.285	0	0	1980.89	1847.15	1624.82	109.227	0	87.9649	2.89599	0	87.9407	1811.83	1383.05	85.7705	0	338.049	70.2418	0	705.909	1858.75	979.694	975.447	0	2162.19	1696.53	0	1822.4	0	400.504	51.3445	0	1472.85	0	1710.21	0	1343.67	0	0	1650.18	419.345	0	1381.09	0	0	44.1639	0	1227.73	13.4825	0	0	35.6749	26.9012	1338.97	281.566	1941.47	1176.49	1157.39	1997.13	423.879	892.611	235.928	1582.25
Cluster_1387	398.886	0	0	43.501	861.056	1096.32	1261.74	1388.89	38.1515	1169.14	12.4188	568.923	8.63995	0	0	333.639	0	1598.23	42.9043	0	0	263.099	143.983	11.139	473.764	0	339.807	0	0	40.8291	0	9.31353	0	0	961.885	0	383.193	1578.19	2239.58	124.309	0	7168.91	1584.09	746.806	1564.09	110.402	0	48.9009	0	0	70.1734	1613.84	1386.56	68.2475	0	0	11.8328	69.5835	267.562	1953.88	660.152	1507.9	2318.3	1419.28	1794.16	0	1091.56	0	404.81	0	0	1355.09	0	1195.08	0	1803.75	0	4114.45	1602.52	350.386	0	1493.34	0	67.7899	66.9581	6.49666	1131.31	2.7255	0	0	19.1561	15.9944	1773.37	569.188	1614.5	1126.74	1142.63	1421.85	395.48	1318.61	0	2265.63
Cluster_1388	930.733	0	0	69.6016	1722.11	1050.64	1707.2	1704.54	76.303	1725.88	43.4656	1327.49	0	0	0	307.975	355.015	1598.23	0	31.8169	0	305.195	107.987	0	702.477	0	2718.46	0	0	97.9898	0	13.9703	36.8457	0	1130.94	0	473.356	1654.19	995.368	248.617	0	0	2155.3	2293.76	1850.84	73.6011	0	115.584	0	0	46.7823	1751.19	2068.47	60.8694	0	1366.74	70.9971	208.75	891.874	901.793	660.152	1333.91	2318.3	1570	1968.81	0	1296.22	0	202.405	0	54.3499	1870.4	0	1771.28	0	1591.55	0	0	1455.35	364.515	0	1688.12	62.1946	0	27.8992	0	1162	8.17651	0	0	15.7756	4.79832	1703.37	0	1677.75	1147.54	1686.74	1925.2	560.263	1388.01	238.465	1665.9
Cluster_1389	0	11.1354	0	0	0	1015.89	941.704	683.759	69.4191	731.621	18.8306	0	0	0	14.1198	77.8306	119.625	403.901	21.6853	0	0	170.214	29.1096	0	247.714	0	0	0	0	74.2912	0	0	0	0	648.227	0	170.893	1161.48	1006.19	87.9619	0	0	922.684	431.385	1133.11	49.6007	0	35.9509	0	0	18.9163	1029.74	1309.72	74.583	0	1036.19	23.9229	35.1699	270.47	1002.75	0	527.64	1004.36	850.665	1027.2	0	931.011	0	0	0	0	1022.54	0	647.182	0	1072.57	0	0	925.679	228.513	0	131.267	0	0	45.124	0	523.045	0	0	0	12.5298	3.23365	1108.61	0	902.156	771.004	935.041	1049.12	399.779	912.015	0	404.162
Cluster_139	0	1708.9	2236.88	2040.23	0	219.737	0.997599	263.915	1722.05	11.1587	0	152.04	1613.96	169.92	1979.33	1522.62	758.999	0	1659.67	1683.55	1958.62	1387.94	1757.49	1522.63	1349.04	0	0	2007.83	496.834	1643.23	582.599	2141.13	1920.11	1722.75	612.259	2170.87	1608.36	0	0	0	1792.88	0	4.72119	42.7666	41.7989	2021.02	705.645	2354.09	1899.69	7492.48	2113.49	0	4.55589	2011.91	0	0	1584.27	1478.35	715.037	6.02491	264.63	0	0	0	0	0	0	1179.7	1217.05	2080.34	1372.57	22.9522	1573.54	17.1094	0	0	2279.18	1649.33	6.55499	1603.92	1490.03	3.25338	224.383	1521.77	2147.28	752.633	539.629	2096.61	1645	1884.11	1881.34	1952.96	0	0	2.81694	532.27	65.4339	0	1373.95	0	1601.16	0
Cluster_1390	0	1325.11	1179.45	1371.98	870.415	230.883	0	218.803	1110.71	0	1318.14	0	1266.41	826.381	1256.66	1089.63	239.25	0	1192.69	1029.21	1452.69	1351.07	946.062	788.202	1189.03	978.715	0	2092.8	893.451	1353.75	1507.82	1369.85	2234.77	1281.83	383.043	635.252	729.145	0	503.093	640.865	1467.99	0	0	0	0	1202.82	889.726	651.61	165.701	0	733.007	0	0	1087.05	4076.25	0	825.341	1301.29	90.1568	0	0	0	334.786	0	0	0	0	0	204.605	891.832	1867.98	0	1426.61	0	0	0	900.961	0	0	1179.7	1323.23	0	628.706	1370.54	1229.63	348.066	571.803	967.05	1025.85	356.342	1110.6	1408.25	23.5875	0	1.7759	522.18	165.007	0	832.873	0	903.964	67.3604
Cluster_1391	0	0	1814.53	0	0	46.6841	0	258.075	0	0	0	0	0	0	0	1757.32	0	0	1841.58	0	0	0	0	808.247	1068.53	0	0	1160.28	0	0	0	1327.79	0	1321.45	0	0	0	0	0	0	0	0	0	0	0	12.5365	0	9.08649	0	0	0	0	0	963.269	0	0	0	0	0	0	0	0	0	0	0	0	0	1002.52	0	0	0	0	0	0	0	0	0	0	0	0	12.6205	0	0	0	0	0	0	0	0	0	1684.78	0	0	0	0	0	0	0	0	0	0	0
Cluster_1393	0	1377.2	985.031	1404.84	0	140.052	2.54333	313.377	1161.9	56.897	1694.34	387.618	1306.82	92.8292	1363.26	1022.92	0	0	1556.58	2016	1552.57	1301.39	765.167	1013.15	667.829	0	0	2047.55	415.296	0	312.696	956.581	1204.98	1257.61	375.337	0	1174.84	0	254.311	0	1280.97	0	0	0	0	1153.35	0	1435.67	1184.62	0	0	0	0	776.647	0	174.597	786.039	1315.59	546.885	0	0	0	0	0	0	0	0	0	620.56	106.074	888.71	0	936.052	0	0	0	7.85225	2102.44	0	1004.95	1602.8	0	63.5615	1281.68	1516.86	723.7	466.054	1545.9	1547.19	1080.77	1280.57	1294.6	0	0	0	24.8015	0	0	1414.6	0	913.898	0
Cluster_1394	0	1973.86	1607.16	1547.11	0	140.052	0.847776	304.16	1520.61	0	1700.69	0	1686.5	247.544	1670.17	1599.95	0	0	1644.27	1690.84	1300.8	1849.91	1339.04	1536.81	1168.7	0	0	2184.05	685.239	0	1055.35	1646.65	2296.99	1806.62	673.223	0	1693.16	0	0	0	1828.34	0	6.01822	0	0	2118.66	0	45.4324	2132.91	0	2337.93	0	0	1181.94	0	174.597	1221.38	1315.59	911.475	15.3602	0	0	0	0	32.4529	0	0	2005.05	2068.53	2227.56	1444.15	0	1566.45	0	0	0	734.186	2102.44	0	1374.59	2006.65	0	254.246	1939.83	1790.58	942.801	524.311	1740.88	2176.26	1080.77	1852.91	1979.49	0	0	0	70.8615	55.6068	0	1380.92	0	2254.28	0
Cluster_1395	0	0	314.519	206.775	4448.79	0	0	922.618	0	28.7646	0	7838.49	0	406.729	0	0	5869.59	0	44.3344	361.652	169.711	0	364.517	23.0205	1569.96	954.988	0	0	199.458	0	0	38.4959	190.37	25.819	30.1196	0	0	0	257.137	385.357	0	0	0	0	0	1216.87	0	68.9059	57.4693	0	0	0	281.858	0	0	16064.9	244.545	251.66	368.641	838.667	22852.3	1318.45	0	0	0	0	1092.69	0	836.607	214.506	3594.34	78.8877	67.6038	2690.36	0	65.784	0	0	1402.48	131.395	114.846	0	0	0	0	0	1368.39	216.859	126.067	971.362	0	14.8748	24.1117	0	0	3.58244	1012.04	0	340.552	0	1108.86	1790.29
Cluster_1396	0	0	104.84	0	0	0	0	0	1379.81	0	1296.1	0	1303.48	375.442	50.5176	0	0	0	1241.36	0	763.697	848.232	22.3174	0	557.081	0	0	621.09	398.915	0	395.213	57.7439	1675.25	1323.22	0	19.0991	1350.94	0	0	0	456.459	0	0	0	0	0	0	9.18745	0	0	0	0	0	836.739	0	0	758.091	1617.82	460.801	0	0	0	0	0	0	0	0	0	1254.91	0	1291.72	414.16	19.3154	0	0	0	0	2125.8	0	1033.64	1773.74	0	192.803	105.074	0	1302.36	0	0	1134.6	728.521	1333.23	1323.86	0	0	0	46.5717	0	0	0	0	1786.5	0
Cluster_1397	0	1615.34	2491.41	1581.87	0	47.7332	0	197.906	1578.7	0	2050.35	0	0	221.469	1569.05	1743.17	370.971	0	1905.38	1462.86	1887.79	0	0	1326.91	1058.4	0	0	2302.92	1220.81	0	639.446	1479.28	1848.08	1788.47	676.169	0	0	0	0	25.9791	1482.85	0	12.3069	0	0	1345.91	0	37.1627	1630.28	0	0	0	23.752	1146.82	0	0	853.161	1127.02	2795.87	0	0	60.6028	0	0	0	0	35.6442	0	0	0	1817.36	0	1152.41	0	0	0	2336.35	0	0	1482.25	1754.95	0	129.98	0	1994.07	624.555	536.093	2044.86	1778.98	859.491	1702.63	1786.65	0	0	0	0	0	0	1170.89	0	1993.46	0
Cluster_14	94.1532	2093.98	1412.94	1987.89	0	463.642	0.979031	270.357	2002.78	19.7118	2188.24	0	2182.14	2701.47	2049.09	1568.99	1312.84	0	2025.43	2358.16	2422.9	1830.77	2222.67	2024.52	1330.36	2654.09	240.625	1765.54	2294.85	2467.15	3015.26	2178.59	2061.21	2000.81	712.78	2587.1	1673.31	0	117.474	2282.8	2467.22	0	2.77999	25.1824	30.7657	1931.28	831.013	2377.78	2211.64	2205.91	2460.27	8.10493	2.68265	1980.12	0	0	2295.87	1527.48	1284.16	0	155.823	0	0	2.96466	7.49546	2113.84	8.05161	231.548	1815.48	2388.69	1565.11	18.02	2545.8	0	2931.16	0	2698.62	1942.36	15.4392	1740.15	3573.64	0	2319.51	1720.13	2011.17	2758.72	612.731	2016.84	7.85374	1913.76	2089.52	3685.1	11.0155	268.703	0.414677	707.032	83.4808	0	1843.65	16.3814	1815.27	0
Cluster_140	2034.14	14.7829	122.54	45.5348	346.659	3402.28	2193.53	1989.75	92.1581	2006.05	32.4984	763.49	17.3921	0	0	557.954	238.214	1126.03	69.0926	25.6188	0	275.4	220.275	4.48451	960.258	0	1368.06	0	4.09004	98.6261	76.9896	3.7496	29.668	0	1239.21	0	426.518	2316.51	1502.75	145.134	0	0	2617.38	2212.01	2665.72	49.386	0	125.283	10.6061	3762.46	90.4052	2612.74	2223.75	106.935	0	619.025	33.3471	294.148	754.039	1664.02	1063.1	2638.45	3733.37	2310.87	2173.36	721.085	2183.55	0	0	0	65.6433	2113.06	3.76273	2293.99	0	2298.17	0	0	1770.93	494.864	9.9434	2029.1	75.1181	27.292	53.9143	10.4622	1555.28	10.9728	4.46519	0	35.3853	27.0451	2733.7	0	2474.08	1420.88	1752.46	2496.55	849.169	2514.65	96.0055	3111.99
Cluster_1401	0	0	0	9.19453	0	193.102	279.66	381.247	48.383	294.183	0	0	0	0	0	54.2455	0	0	22.671	0	0	44.4877	38.041	0	86.3245	0	1436.46	0	0	60.4085	0	0	0	0	486.706	0	0	623.675	0	78.823	0	0	118.244	845.612	798.928	0	0	4.69813	0	0	44.4963	713.664	168.154	21.4426	0	0	12.5052	257.38	94.2548	397.096	697.661	858.081	700.007	610.586	201.355	0	468.64	0	0	0	0	403.403	0	541.279	0	112.132	0	0	933.192	110.491	0	557.511	0	0	11.7938	0	315.116	0	0	0	7.14512	8.45158	715.13	0	763.071	381.041	603.776	767.768	139.317	733.439	0	1197.18
Cluster_1402	0	0	53.6111	27.5836	0	96.5512	1568.38	514.684	104.83	617.785	0	0	0	0	0	135.614	0	1266.78	45.342	0	0	0	197.813	0	17.2649	0	718.229	0	0	0	0	0	0	0	893.321	0	0	618.951	1577.88	0	0	0	0	0	303.042	25.9277	0	42.2831	6.18689	0	44.4963	1548.29	792.725	50.6826	0	361.098	0	0	0	1048.33	0	0	0	0	939.658	0	684.935	0	0	0	114.876	302.552	0	563.832	0	1592.27	0	0	1434.35	313.556	13.0507	1603.92	0	0	70.7626	0	514.381	0	0	0	14.2902	23.6644	0	601.528	100.257	1113.81	805.035	0	487.609	220.032	126.007	1338.02
Cluster_1403	0	1804.44	1233.06	1682.6	0	144.827	0	314.529	1386.98	29.4183	2060.53	0	2127.49	1503.9	1756.63	1057.79	375.187	0	1405.6	2017.48	1865.85	1668.29	2130.29	1824.64	1312.13	2511.5	0	705.784	2136.53	2157.45	1697.62	1983.31	1791.21	1894.61	425.098	2656.51	1500.75	0	262.981	1983.71	1873.17	0	6.22338	0	0	1737.15	0	2034.29	1654.99	0	1799.63	0	0	1853.81	0	0	1925.79	1433.97	1319.57	0	0	0	0	0	16.7796	0	0	0	855.621	1425.98	1321.07	0	1827.28	0	0	0	2383.2	0	0	1424.44	1448.63	0	1840.39	1253.73	1833.93	2286.31	514.381	1716.7	1752.31	1241.8	1770.8	1825.54	49.3193	0	0	641.175	28.7512	5.48406	1323.51	0	1764.1	0
Cluster_1404	1686.2	3.88052	107.222	73.5562	0	772.409	1285.21	1010.31	32.2553	1147.32	26.2487	200.416	18.2617	0	0	488.21	250.125	0	0	67.2493	0	211.317	68.4737	0	517.947	0	2872.92	0	0	77.668	0	9.84271	0	0	825.552	0	202.483	1493.04	1051.92	26.2743	0	0	1667.87	1803.97	1680.5	90.7468	1860.34	37.585	6.18689	0	49.4404	1645.06	1525.39	68.2265	0	180.549	37.5155	73.5371	188.51	1493.08	348.831	1287.12	1400.01	0	1107.45	0	973.329	0	0	0	0	1553.1	0	1330.64	0	1390.43	0	0	1175.13	346.404	0	1338.03	65.7284	0	47.175	0	1047.3	2.88036	0	0	30.9622	21.9741	1380.94	0	1574.41	1025.88	1150.05	1667.15	417.951	1833.6	63.0036	1338.02
Cluster_1405	0	1525.04	1715.56	1489.51	0	193.102	0	133.437	1709.53	88.255	1437.12	0	1570.51	1919.88	1631.16	976.42	250.125	0	1541.63	1748.48	1562.11	1468.09	1453.16	1424.39	966.835	1534.8	0	1482.15	2061.38	2010.74	1778.46	1929.17	1596.51	1689.97	535.993	1640.78	1405.47	0	0	1970.58	1785.63	0	6.22338	0	0	1698.26	0	1935.63	1791.1	0	1587.04	0	0	1493.19	8523.06	0	1650.68	1617.82	1602.33	31.7677	0	122.583	350.004	0	0	3785.7	0	0	1497.34	2084.12	1263.63	0	1580.35	0	8749.08	0	2046.23	0	17.2813	1260.2	1422.53	0	1906.12	1110.45	1409.35	2155.86	458.772	1676.37	1752.31	1365.98	1664.81	1658.2	0	0	1.85662	633.848	57.5025	10.9681	1219.02	0	1890.11	0
Cluster_1407	0	1566.12	650.728	1683.34	0	341.813	0	144.611	1712.87	59.513	1247.87	0	1533.14	1229.9	1649.91	1015.08	505.999	0	710.879	1394.46	1360.61	1282.47	1562.22	1428.86	733.461	1434.83	726.485	1998.91	1943.9	1754.52	1430.94	1513.29	1575.47	1489.04	461.142	1817.71	1337.29	0	266.003	1528.14	1581.87	0	6.29492	0	0	1219.49	0	1530.19	1683.4	0	1695.29	0	12.149	1500.49	0	0	1657.01	1041.35	1048.72	0	0	0	0	0	0	0	0	0	649.092	1608.8	1336.26	0	1708.41	0	0	0	1757.64	6597.31	0	1193.13	1122.06	0	1928.03	1775.39	1532.92	1750.07	604.665	1660.68	1440.48	1632.89	1508.09	1567.84	24.9431	0	0	492.894	0	5.54709	669.361	0	509.822	0
Cluster_1408	0	0	0	1543.84	0	0	0	0	0	0	73.0137	0	203.188	1747.75	1873.88	0	885.498	0	1765.73	0	1316.72	0	569.478	321.493	261.95	1764.14	0	0	1433.49	427.72	1349.18	328.543	0	60.0959	0	2667.29	1228.86	0	0	1700.89	1109.67	0	0	0	0	13.1128	0	1953.13	0	0	2105.36	0	0	599.408	0	0	822.178	1785.18	1239.4	0	0	0	0	0	0	0	0	0	1947.28	1275.94	0	0	1418.68	0	0	0	12.3199	4398.21	0	0	66.0036	0	1196.71	2246.42	0	1319.49	0	2.91347	1458.27	1381.68	1628.54	3.41949	0	608.442	3.75592	592.956	29.0817	0	0	0	1338.28	0
