familyID	type	detail	cmp_type	prevalence	prevalence_case	prevalence_control	coef	stderr	pvalue	qvalue	log(FC)	Cohen's_d	mean(log)	mean_abundance	mean_abundance_case	mean_abundance_control	mean_prevalent_abundance	mean_prevalent_abundance_case	mean_prevalent_abundance_control
Cluster_1174	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.8676470588235294	0.5294117647058824	1.59903412288176	0.357946199667256	2.27265100889017e-05	8.95286761077946e-05	2.1369879818151007	1.0499794293074058	3.3964401799411283	767.7634773529408	1087.6591595588231	127.97211294117648	1017.037333636363	1253.5732686440672	241.72510222222223
Cluster_602	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7745098039215687	0.8676470588235294	0.5882352941176471	1.72374031727213	0.35123963351802	4.02559177630547e-06	2.92213007112529e-05	1.8696614598302275	1.2962679048884562	3.3961838415316556	630.0876154901963	877.5968161764707	135.06921411764705	813.5308453164561	1011.4675169491527	229.61766399999996
Cluster_759	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7058823529411765	0.8382352941176471	0.4411764705882353	1.52792254759501	0.346616041325361	2.84781351958767e-05	0.000104958075593051	2.24788908781402	1.2582420468709326	3.3958712203102177	350.3764875490196	499.3595344117646	52.410393823529404	496.3666906944444	595.7271638596491	118.79689266666665
Cluster_737	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7058823529411765	0.5735294117647058	0.9705882352941176	-1.95177303994867	0.4094274564319	7.05963076552773e-06	4.18890954137123e-05	-0.61577065279424	-0.7939067041885496	-3.395742996237721	932.0900134313727	725.9922525000001	1344.2855352941176	1320.4608523611112	1265.8326453846155	1385.0214606060606
Cluster_44	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9215686274509803	0.9705882352941176	0.8235294117647058	1.75138374178867	0.267013682201542	3.2239193804621e-09	1.13747612795538e-06	2.1900083857964017	1.4912753874893396	3.3944445112179027	797.7720145098035	1133.300147352941	126.71574882352942	865.6675051063825	1167.6425760606057	153.8691235714286
Cluster_226	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9215686274509803	0.9558823529411765	0.8529411764705882	1.62027176943914	0.313155932983795	1.35675785103291e-06	1.53569975984505e-05	2.0195337849058737	1.4002867330869408	3.392950657885538	626.6838452450979	881.5430570588235	116.96542161764704	680.0186405851063	922.2296596923077	137.13187362068965
Cluster_922	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.683228109822	0.401296707353903	6.34198071349873e-05	0.000187764646383089	-0.8978014249057014	-1.4332671102057037	-3.392065708817033	1294.8539684803923	872.0691733088235	2140.423558823529	1572.3226760119048	1162.758897745098	2205.284878787879
Cluster_827	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.6617647058823529	0.9411764705882353	-1.77742731791415	0.428609761449141	7.55411882459189e-05	0.000209755144061484	-0.7794182835868158	-1.009230167382618	-3.3885076728967927	968.4126686666667	694.9527730000001	1515.3324600000003	1282.8323662857142	1050.150856977778	1610.0407387500004
Cluster_340	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9019607843137255	0.9705882352941176	0.7647058823529411	1.46085707138242	0.261777158309301	2.45027810744909e-07	5.61579963218131e-06	1.9706035781554283	1.3986250546496857	3.385958199115041	982.6145313725495	1378.053867205883	191.73585970588235	1089.4204586956528	1419.813075303031	250.73150884615384
Cluster_689	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.8970588235294118	0.6176470588235294	1.83916935176543	0.322656194112412	1.46521562193015e-07	4.3881602615259e-06	2.024779744965571	1.3771693670259137	3.3858928632089587	727.7821269607846	1024.2211982352942	134.90398441176467	905.2899628048784	1141.7547783606558	218.4159747619047
Cluster_722	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-0.989773527390271	0.401001724533913	0.0154460056739144	0.0200251932127811	-0.9306622449176508	-1.5674489466838422	-3.38385241280254	1389.021179098039	918.5766068823528	2329.910323529412	1686.6685746190474	1224.7688091764703	2400.5136666666667
Cluster_343	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9264705882352942	0.6764705882352942	1.52467391103471	0.33154429399635	1.36814308992163e-05	6.31111167286429e-05	1.8924558711383916	1.3071623680658941	3.3828522928379408	572.7683243431372	799.0199285294118	120.26511597058825	679.3298730581395	862.4342085714286	177.7832149130435
Cluster_58	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8333333333333334	0.7647058823529411	0.9705882352941176	-1.38861515646814	0.431509888664025	0.00178886630797226	0.0028018387956192	-0.8641483825777093	-1.2707332195265404	-3.3825259232154368	1065.501133284314	730.947964632353	1734.6074705882352	1278.6013599411767	955.855030673077	1787.1713333333332
Cluster_769	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8333333333333334	0.7647058823529411	0.9705882352941176	-1.02055448985244	0.404028753727712	0.0132677231318992	0.0173236766632559	-0.9040805530041344	-1.589175633854907	-3.38038562949949	1138.9639068039214	764.4304778529411	1888.0307647058826	1366.7566881647058	999.639855653846	1945.2438181818184
Cluster_1351	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.696078431372549	0.5588235294117647	0.9705882352941176	-1.34855199610597	0.34833978295064	0.000203448830307652	0.000446899888387008	-0.8927922363620996	-1.3235823706376912	-3.378152458876493	902.0570225490195	608.8683573529411	1488.4343529411763	1295.9129056338027	1089.553902631579	1533.538424242424
Cluster_814	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8137254901960784	0.9117647058823529	0.6176470588235294	1.27424770380384	0.297821851487256	4.64048295507818e-05	0.000147792664270864	2.114287490793002	1.3882326614534974	3.377129036025684	793.2507128431372	1122.3614839705879	135.02917058823527	974.8382254216866	1230.9771114516125	218.61865714285713
Cluster_91	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.8970588235294118	0.5882352941176471	1.85579904703068	0.329739436183201	1.99828453438167e-07	5.01324014765928e-06	2.0307523169369	1.0173443311825368	3.376295016753628	608.9029695098038	857.2566595588235	112.19558941176471	766.7667023456788	955.6303745901638	190.732502
Cluster_376	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.6470588235294118	0.9705882352941176	-1.65678854999965	0.374694077220489	2.70425394025873e-05	0.000100948751830234	-0.860397312949928	-0.9462584904133036	-3.3747574363790944	368.77517518627445	253.44871572058818	599.428094117647	488.5073749220778	391.6934697499999	617.5925818181818
Cluster_66	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.8823529411764706	0.6470588235294118	1.81247168690389	0.366830306350763	3.51936666668244e-06	2.70574964158919e-05	1.9932232446220342	1.3050281187923325	3.3741233192509936	581.4520233333333	816.6070533823528	111.14196323529411	723.26959	925.4879938333331	171.76485227272727
Cluster_802	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6470588235294118	0.5147058823529411	0.9117647058823529	-1.16144873376782	0.414088195040528	0.00615489067551393	0.0084956502567422	-0.6767796414254452	-0.5942117899352855	-3.3736496796673556	370.39308404901954	280.00733798529416	551.1645761764707	572.4256753484848	544.0142566571429	604.5030835483873
Cluster_75	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8627450980392157	0.9264705882352942	0.7352941176470589	1.28891827919061	0.364467879483209	0.000640333559734043	0.00113186278173014	1.9995673567243477	1.3096410981787987	3.371968601634322	775.0885932549018	1088.9529961764704	147.3597874117647	898.3981421818179	1175.377837142857	200.40931087999996
Cluster_161	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.7794117647058824	0.9705882352941176	-1.47375759065152	0.426039312532952	0.00082630008625027	0.00140001080964205	-0.9739757983807439	-1.7513495880562022	-3.3719654590798536	1371.2584042549017	884.9539593235293	2343.867294117647	1626.3762469069763	1135.4126270566037	2414.8935757575755
Cluster_504	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8137254901960784	0.8823529411764706	0.6764705882352942	1.74505625529761	0.371545495733662	9.32137477586965e-06	4.77588945653922e-05	1.9296183520736916	1.3034015946932218	3.371414782631437	573.4046462745098	801.930491617647	116.35295558823533	704.6659508433735	908.8545571666666	172.00002130434788
Cluster_1105	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6764705882352942	0.5441176470588235	0.9411764705882353	-1.45913855748906	0.370879574717273	0.000162869825355614	0.000381809590587751	-0.9284582510689068	-1.2760720240183867	-3.370592916731398	611.2802175490197	404.5455027941176	1024.7496470588235	903.631625942029	743.4890321621622	1088.7965
Cluster_185	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.5882352941176471	1.0	-1.44761455572997	0.321340598092403	1.96665350598763e-05	8.1516362711951e-05	-0.9430650396044479	-1.450159263186519	-3.3701744541667535	852.5027548039217	559.4760101470588	1438.5562441176469	1175.07136472973	951.1092172499999	1438.5562441176469
Cluster_478	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.8823529411764706	0.6176470588235294	1.88469466177243	0.365687923099675	1.47469299078297e-06	1.62216228986127e-05	2.0159774345002224	1.3068845758932834	3.369408625034057	614.5114797843136	864.2844782352939	114.96548288235292	773.8292708395061	979.5224086666664	186.1345913333333
Cluster_426	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.8970588235294118	0.5882352941176471	1.41196285686369	0.330355218632304	4.71882854698056e-05	0.00014830604004796	1.9860209862057203	1.2333777558830143	3.366948919998427	502.1047393137253	704.919457352941	96.47530323529413	632.2800420987652	785.8118540983604	164.00801550000003
Cluster_830	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.8970588235294118	0.6176470588235294	1.5302959602695	0.325170637147931	8.98325405155452e-06	4.68834061814707e-05	2.1002586492227886	1.3729787211138083	3.365708536037841	850.3904567647058	1202.1842263235294	146.80291764705882	1057.8027632926828	1340.1397932786886	237.68091428571427
Cluster_457	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.9117647058823529	0.6470588235294118	1.88663020424293	0.32958082784388	1.31939455935791e-07	4.28803231791321e-06	2.0606695472170595	1.3789240968343301	3.364284156424601	676.109733235294	953.5407700000002	121.24765970588236	820.9903903571427	1045.8189090322583	187.38274681818183
Cluster_315	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.9264705882352942	0.7058823529411765	1.56473997489259	0.31919412408996	4.11462278857113e-06	2.95731571952972e-05	2.098858279372116	1.5222707560783295	3.3641978064560845	661.32962	934.7850163235294	114.41882735294121	775.351968275862	1008.9743033333333	162.09333875000004
Cluster_443	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.8552333931488	0.395933792165573	9.73483798403254e-06	4.90168807013759e-05	-0.8441516736513203	-1.2805363202032531	-3.363696221704565	1093.9856969117648	758.6155894852941	1764.725911764706	1328.4112033928573	1011.4874526470588	1818.2024545454547
Cluster_576	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.82215028896327	0.385407409254757	8.24547675149693e-06	4.41560619373588e-05	-0.8732092125586374	-1.4310836721201525	-3.3633170424708485	1072.5784520588238	732.1522957352943	1753.4307647058822	1302.4166917857146	976.2030609803924	1806.5650303030302
Cluster_508	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.9558823529411765	0.7647058823529411	1.72202290032066	0.305441405283437	1.9163441680175e-07	4.89352171475897e-06	1.9796007984109854	1.29567823735068	3.3596595367992315	882.7530254901967	1238.6549564705886	170.94916352941175	989.4594351648359	1295.8236467692311	223.54890615384613
Cluster_1317	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.6029411764705882	0.9705882352941176	-1.41285632615039	0.355888686972008	0.000143423325391313	0.00034761924628742	-0.8638401430732702	-1.275716076353869	-3.359258751405539	1043.399408137255	715.6344210294116	1698.9293823529408	1438.1991841891893	1186.9058690243899	1750.4120909090905
Cluster_368	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8627450980392157	0.9264705882352942	0.7352941176470589	1.79951617631252	0.33107839570996	4.54647289663152e-07	8.33520031049112e-06	1.988298561882196	1.337537662880694	3.3591367204773515	789.1238741176473	1107.8993835294116	151.57285529411763	914.6663086363641	1195.827906031746	206.1390832
Cluster_980	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.6470588235294118	0.9705882352941176	-1.59229430371404	0.438059139746329	0.00046025623528704	0.000866008442711141	-0.7486252223234464	-0.8839691836009052	-3.3580610034832787	1205.2186247843142	878.7858933529412	1858.084087647059	1596.5233730909097	1358.1236533636363	1914.3896660606063
Cluster_1039	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7450980392156863	0.6323529411764706	0.9705882352941176	-1.2741585876944	0.36716002834612	0.000796739375451277	0.00136611187877137	-0.8803947664495217	-1.3903483933324046	-3.353980520474217	1073.9770899999999	730.0567526470586	1761.8177647058826	1441.390305	1154.5083530232555	1815.2061818181821
Cluster_526	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5784313725490197	0.7058823529411765	0.3235294117647059	1.51181099414331	0.389195413108663	0.000194284140947654	0.00043207826058343	2.917951981944842	0.9754211386994506	3.3525196430392032	282.13281258823537	412.1703552941177	22.057727176470586	487.7550319322035	583.9080033333335	68.17842945454544
Cluster_796	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.50137365934768	0.435347630130847	0.000855282684951267	0.00144228094278339	-0.7554652901433673	-1.265110609769586	-3.352258490992526	1118.4706331862744	812.7067291911764	1729.998441176471	1358.1429117261905	1083.6089722549018	1782.422636363637
Cluster_297	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.7941176470588235	0.9705882352941176	-1.45826607782577	0.413741303016286	0.000666046258766486	0.00116864558286635	-0.8934587573565385	-1.4762972056184742	-3.351960515493695	1281.142971362745	864.9237364558822	2113.58144117647	1502.029690563218	1089.1632236851851	2177.629363636363
Cluster_94	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8333333333333334	0.7647058823529411	0.9705882352941176	-1.73038442160971	0.428918238653185	0.000113823412773194	0.000287272829034958	-0.8903435624928003	-1.5563973241942877	-3.3514782916423727	1269.6847338823532	858.6491155294121	2091.7559705882354	1523.6216806588238	1122.8488433846157	2155.1425151515155
Cluster_84	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.8970588235294118	0.6176470588235294	1.67518357138928	0.334541181820091	2.68739067567761e-06	2.43225864950569e-05	1.9777910353558923	1.2860684427172735	3.350037530880856	567.2913170588236	795.9841194117647	109.90571235294117	705.6550529268293	887.3265593442624	177.94258190476188
Cluster_1135	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.53663988944091	0.416541008531875	0.000382855834025899	0.000742854603333834	-0.9279907311321249	-1.5232024242081865	-3.3499935972795107	1166.973690647059	772.8988889117646	1955.123294117647	1417.0394815	1030.5318518823528	2014.3694545454543
Cluster_766	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7647058823529411	0.6617647058823529	0.9705882352941176	-1.42292567314936	0.381646443044687	0.000334573193603215	0.000662992817373224	-0.7615358778941741	-1.0928013322560843	-3.3490762277044213	781.2659801960784	565.8315438235294	1212.1348529411762	1021.6555125641025	855.0343328888889	1248.866212121212
Cluster_309	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.9411764705882353	0.7941176470588235	1.57475318294134	0.306211514720397	1.54401733136234e-06	1.6726854423092e-05	2.0236973611129923	1.466783864821609	3.3482604966753065	665.2074872058824	935.9974044117648	123.62765279411767	745.6171834615386	994.4972421875001	155.6792664814815
Cluster_139	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7450980392156863	0.6470588235294118	0.9411764705882353	-1.06692965746463	0.411579623060087	0.0111073435290565	0.0146933406536085	-0.7310023634110504	-0.8024649923532414	-3.3481317409052385	960.2783836176466	706.4961048382352	1467.842941176471	1288.7946727499993	1091.8576165681816	1559.5831250000003
Cluster_190	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.45098039215686275	0.6029411764705882	0.14705882352941177	1.58100124278236	0.419794968054225	0.000293738433953301	0.000600898811254258	3.5139427968403143	0.8898760510124475	3.3478508136875007	389.4503973431374	575.7558448382355	16.839502352941178	863.5639245434786	954.9121329024393	114.508616
Cluster_859	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.8823529411764706	0.5882352941176471	1.46719722181367	0.36152014358399	0.000104321141171808	0.000266868035555788	2.0949393484923324	1.2176066246794217	3.3445267752953445	583.4686897941177	824.5574573529414	101.29115467647058	743.9225794875	934.4984516666668	172.19496295
Cluster_849	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.9117647058823529	0.5588235294117647	1.53274681142918	0.29336455353245	1.09957258466183e-06	1.39245794450802e-05	2.1741468172232437	1.2107100212562338	3.3405056294082116	756.8880836274508	1074.6568626470587	121.3505255882353	953.1183275308639	1178.6559138709677	217.15357210526318
Cluster_510	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8333333333333334	0.75	1.0	-1.53218554126286	0.357929299193172	4.60358116983891e-05	0.000146944666805126	-0.9091502477435366	-1.494082858245282	-3.336408480499271	1261.6826281372546	844.3239730882353	2096.3999382352945	1514.0191537647056	1125.7652974509806	2096.3999382352945
Cluster_480	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.9411764705882353	0.7647058823529411	1.93627590811529	0.30925838607553	1.23921847373166e-08	1.52102440340197e-06	2.0374918442935064	1.3859260198035956	3.3363238289097046	578.4647259901961	814.6466157352943	106.10094649999998	655.5933561222223	865.5620292187502	138.74739157692304
Cluster_1499	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.5882352941176471	0.39705882352941174	0.9705882352941176	-1.39339233443779	0.332273307319638	6.36450740605042e-05	0.000188042264269671	-0.7177408829503935	-0.5701980583425741	-3.3357748933373386	591.0540188235293	437.20858735294115	898.7448817647057	1004.7918319999998	1101.1179237037036	925.979575151515
Cluster_378	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.7941176470588235	0.9705882352941176	-1.68660062195779	0.444731672132356	0.000268161645052124	0.000560630339801955	-0.8266773819886161	-1.4151644446636735	-3.335246186564449	1214.1977650784313	849.9313976176468	1942.7305000000003	1423.5422073333334	1070.2839821851849	2001.6011212121216
Cluster_568	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.07876124757721	0.39361357972198	0.00738024102634423	0.0100703670493056	-0.9037174984490182	-1.5863400767700224	-3.335219838483098	1156.6154934705883	776.4107990294119	1917.0248823529414	1404.4616706428571	1035.2143987058826	1975.1165454545455
Cluster_392	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.6911764705882353	0.9705882352941176	-1.82600230308477	0.410403712206079	2.43430277698111e-05	9.33258169191149e-05	-0.8292148521645808	-1.0305261439663502	-3.3330096481106652	611.5320276862743	427.4579091764705	979.6802647058821	779.7033352999998	618.4497409361701	1009.3675454545453
Cluster_1033	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.7058823529411765	0.9705882352941176	-1.45748264136418	0.394475550732936	0.000375488273199927	0.000729549226461815	-0.8958614859847353	-1.378336195367313	-3.3312846332156942	1097.3981948039216	739.8528363235295	1812.4889117647058	1381.9088379012346	1048.1248514583333	1867.4128181818182
Cluster_1176	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7058823529411765	0.8529411764705882	0.4117647058823529	1.41929369687289	0.334562087114171	5.31305597354441e-05	0.000164702901503547	2.095499737817912	0.8843938929189017	3.3286535666899257	663.5527889215684	938.0206582352939	114.61705029411763	940.0331176388886	1099.7483579310342	278.35569357142856
Cluster_127	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.8823529411764706	0.5882352941176471	1.4446549942022	0.344870498028413	6.47194851863196e-05	0.00019082239962152	1.8975830353835932	1.164933711152561	3.3283164625958612	639.8786184313723	893.0293727941173	133.57710970588238	815.8452384999996	1012.099955833333	227.08108650000003
Cluster_470	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5686274509803921	0.7058823529411765	0.29411764705882354	1.96277182005095	0.403412087515914	4.76892306016811e-06	3.24950993593185e-05	2.9473865045350967	0.8805772307648048	3.3251104508247997	354.31183035294123	517.9812044117647	26.973082235294115	623.100115448276	733.8067062499999	91.70847959999999
Cluster_101	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.7941176470588235	0.9705882352941176	-1.46877193949252	0.362385045142335	0.000106357922073478	0.00027159255100906	-0.9696045335870513	-1.6532815458950105	-3.3195486324617125	1196.1352578431372	773.8030044117645	2040.799764705882	1402.3654747126436	974.4185981481479	2102.642181818181
Cluster_358	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9264705882352942	0.6764705882352942	1.37395443957018	0.316163156560515	3.6065836834419e-05	0.000125824556270106	1.924832734240892	1.3025664490315172	3.3190517861313658	651.1121243137255	910.3884386764706	132.55949558823528	772.2492637209302	982.6414893650795	195.9575152173913
Cluster_359	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5490196078431373	0.6911764705882353	0.2647058823529412	1.96556969228649	0.395024778155359	3.05542216381619e-06	2.52225564937802e-05	2.9405901597248225	0.9352528543821265	3.31871268183785	207.90382209803929	303.9098788529413	15.891708588235293	378.68196167857155	439.6993991914895	60.035343555555556
Cluster_524	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8627450980392157	0.9411764705882353	0.7058823529411765	1.42041086676313	0.313278246854011	1.75799194553115e-05	7.57207374129381e-05	1.9371883621618746	1.3628577916292213	3.316805529147737	804.5716260784311	1125.8364176470586	162.04204294117645	932.5716574999998	1196.2011937499997	229.5595608333333
Cluster_580	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.8676470588235294	0.5294117647058824	1.64549066056549	0.346451008666682	7.56716162165156e-06	4.33951178896866e-05	2.041976763897192	1.2619783331787373	3.3132490011194573	568.8924468627451	801.4969123529412	103.68351588235294	753.5977867532467	923.7591532203389	195.8466411111111
Cluster_82	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8627450980392157	0.9117647058823529	0.7647058823529411	1.34890150266512	0.363720111296506	0.000358055158152599	0.00070139572076468	1.9468341468548833	1.347767142330849	3.3132380430328134	886.5468971666668	1241.2768405882355	177.08701032352943	1027.5884489886366	1361.4004058064518	231.5753211923077
Cluster_717	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9117647058823529	0.7058823529411765	1.49784773195458	0.332023743205175	1.91921309970358e-05	8.08148075840307e-05	1.9566626002720955	1.2968128720995786	3.313147248217409	951.2042006862747	1332.7643833823531	188.08383529411765	1128.1724240697677	1461.7415817741937	266.45210000000003
Cluster_548	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.8235294117647058	1.0	-1.00532691951641	0.380628615832973	0.00972268053967647	0.0129696204960236	-0.8603356670013184	-1.3994808753805017	-3.312440665961504	1544.420764745098	1061.6839000588236	2509.894494117647	1750.343533377778	1289.1875929285713	2509.894494117647
Cluster_338	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9019607843137255	0.9558823529411765	0.7941176470588235	1.36655074675996	0.294976119259273	1.19805601328126e-05	5.69176112621994e-05	2.057199335631968	1.4389918600331122	3.3119025082658204	814.1976100000005	1148.0033030882355	146.58622382352942	902.6973502173918	1200.9880709230772	184.59005962962965
Cluster_667	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8627450980392157	0.8088235294117647	0.9705882352941176	-1.64340718600549	0.402288276362752	9.46743677043491e-05	0.000247503374437329	-0.9351310767700809	-1.6063759924694094	-3.311442835610987	1464.4736523725485	966.0841991470586	2461.25255882353	1697.4580970681811	1194.4313734909088	2535.83596969697
Cluster_41	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.9558823529411765	0.7647058823529411	1.6627952476746	0.292582919805992	1.57633884911059e-07	4.44555163096828e-06	1.9888992719436394	1.3425292274399119	3.311347095263552	728.9120301960784	1023.4283244117646	139.8794417647059	817.0222756043956	1070.6634778461537	182.91927
Cluster_767	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.9264705882352942	0.6176470588235294	1.60724160435478	0.305869977601273	9.70803576226408e-07	1.29742907850819e-05	1.981666787002243	1.3778064718695597	3.311144895531621	654.0209042156862	917.9742076470585	126.11429735294116	794.1682408333332	990.8293034920632	204.18505285714284
Cluster_990	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7450980392156863	0.8676470588235294	0.5	1.57248035984314	0.314460754153885	2.76326263035201e-06	2.43917627247122e-05	2.201841847233382	1.3647089152056466	3.309926074475169	952.7585280392162	1354.8200838235298	148.63541647058824	1278.7022350000007	1561.4875542372884	297.2708329411765
Cluster_628	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.7058823529411765	0.9705882352941176	-1.74368255496357	0.405856048751436	4.34234003530034e-05	0.000143739496538877	-0.8396019519141146	-1.4698041794662298	-3.3095511932786246	1112.064102411765	773.0150947941175	1790.1621176470587	1400.377017851852	1095.104717625	1844.4094545454543
